Feature_name;Counts;Chr;Start;End;Strand;Type;CPM
N16961_16585;0;NC_002506.1;568278;568793;-;cds;0
N16961_16590;0;NC_002506.1;568826;569275;-;cds;0
N16961_16595;0;NC_002506.1;569315;569665;-;cds;0
N16961_16600;0;NC_002506.1;569857;570582;+;cds;0
N16961_16605;0;NC_002506.1;570592;571533;+;cds;0
N16961_16610;0;NC_002506.1;571530;571820;-;cds;0
N16961_16615;0;NC_002506.1;571824;572477;-;cds;0
N16961_16620;1;NC_002506.1;572693;575851;-;cds;23.9080020082722
N16961_16625;2;NC_002506.1;575853;576857;-;cds;47.8160040165443
N16961_16630;0;NC_002506.1;576967;577425;-;cds;0
N16961_16635;0;NC_002506.1;577436;577855;-;cds;0
N16961_16640;0;NC_002506.1;577872;578189;-;cds;0
N16961_16645;0;NC_002506.1;578344;578529;+;cds;0
N16961_16650;0;NC_002506.1;578595;580298;+;cds;0
N16961_16660;0;NC_002506.1;580391;580771;-;cds;0
N16961_16665;0;NC_002506.1;580887;582632;-;cds;0
N16961_16670;0;NC_002506.1;582629;583075;-;cds;0
N16961_16675;0;NC_002506.1;583086;583832;-;cds;0
N16961_16680;0;NC_002506.1;583832;584374;-;cds;0
N16961_16685;0;NC_002506.1;584463;585599;-;cds;0
N16961_16690;0;NC_002506.1;585596;586177;-;cds;0
N16961_16695;0;NC_002506.1;586449;586886;+;cds;0
N16961_16700;0;NC_002506.1;587052;588491;-;cds;0
N16961_16705;0;NC_002506.1;588792;589784;+;cds;0
N16961_16710;0;NC_002506.1;589860;591506;+;cds;0
N16961_16715;0;NC_002506.1;591628;592548;-;cds;0
N16961_16720;0;NC_002506.1;592946;594484;+;cds;0
N16961_16725;0;NC_002506.1;594586;596196;-;cds;0
N16961_16730;0;NC_002506.1;596382;596996;-;cds;0
N16961_16735;0;NC_002506.1;597218;597691;+;cds;0
N16961_16740;0;NC_002506.1;597772;598377;-;cds;0
N16961_16745;0;NC_002506.1;598557;600320;+;cds;0
N16961_16750;0;NC_002506.1;600726;602093;+;cds;0
N16961_16755;0;NC_002506.1;602191;603561;-;cds;0
N16961_16760;0;NC_002506.1;603572;605113;-;cds;0
N16961_16765;0;NC_002506.1;605452;606747;+;cds;0
N16961_16770;0;NC_002506.1;606844;607860;+;cds;0
N16961_16775;0;NC_002506.1;607960;608070;+;cds;0
N16961_16780;0;NC_002506.1;608100;609131;+;cds;0
N16961_16785;0;NC_002506.1;609182;609601;-;cds;0
N16961_16790;0;NC_002506.1;609568;609807;-;cds;0
N16961_16795;0;NC_002506.1;609797;611485;-;cds;0
N16961_16800;0;NC_002506.1;611718;612212;+;cds;0
N16961_16805;0;NC_002506.1;612239;612559;+;cds;0
N16961_16810;0;NC_002506.1;612556;615045;+;cds;0
N16961_16815;0;NC_002506.1;615112;615567;+;cds;0
N16961_16820;0;NC_002506.1;615585;616160;+;cds;0
N16961_16825;0;NC_002506.1;616172;616300;+;cds;0
N16961_16830;0;NC_002506.1;616344;617612;-;cds;0
N16961_16835;0;NC_002506.1;617798;618424;+;cds;0
N16961_16840;0;NC_002506.1;618427;620010;+;cds;0
N16961_16845;0;NC_002506.1;620078;621388;+;cds;0
N16961_16850;0;NC_002506.1;621501;622535;+;cds;0
N16961_16855;0;NC_002506.1;622645;624741;+;cds;0
N16961_16860;0;NC_002506.1;624753;625808;+;cds;0
N16961_16865;0;NC_002506.1;625894;627669;-;cds;0
N16961_16870;0;NC_002506.1;627727;628074;-;cds;0
N16961_16875;0;NC_002506.1;628104;629309;-;cds;0
N16961_16880;0;NC_002506.1;629322;630062;-;cds;0
N16961_16885;0;NC_002506.1;630733;631284;-;cds;0
N16961_16890;0;NC_002506.1;631379;631633;-;cds;0
N16961_16895;0;NC_002506.1;631637;633475;-;cds;0
N16961_16900;0;NC_002506.1;633547;634002;-;cds;0
N16961_16905;0;NC_002506.1;634079;634750;-;cds;0
N16961_16910;0;NC_002506.1;635153;637036;+;cds;0
N16961_16915;0;NC_002506.1;637339;638562;+;cds;0
N16961_16925;0;NC_002506.1;638828;641983;-;cds;0
N16961_16930;0;NC_002506.1;642655;643803;+;cds;0
N16961_16935;0;NC_002506.1;643954;644571;+;cds;0
N16961_16940;0;NC_002506.1;644568;645830;-;cds;0
N16961_16945;0;NC_002506.1;645805;648174;-;cds;0
N16961_16950;0;NC_002506.1;648171;649463;-;cds;0
N16961_16955;0;NC_002506.1;649740;651119;+;cds;0
N16961_16960;0;NC_002506.1;651241;652701;+;cds;0
N16961_16965;2;NC_002506.1;652820;655774;-;cds;47.8160040165443
N16961_16970;0;NC_002506.1;655862;656854;+;cds;0
N16961_16975;0;NC_002506.1;656909;657364;+;cds;0
N16961_16980;0;NC_002506.1;657433;658053;-;cds;0
N16961_16985;0;NC_002506.1;658358;658714;+;cds;0
N16961_16990;0;NC_002506.1;658863;659171;+;cds;0
N16961_16995;0;NC_002506.1;659164;659700;+;cds;0
N16961_17000;0;NC_002506.1;659756;661855;-;cds;0
N16961_17005;0;NC_002506.1;662006;664183;+;cds;0
N16961_17010;0;NC_002506.1;664193;665140;-;cds;0
N16961_17015;0;NC_002506.1;665137;665682;-;cds;0
N16961_17020;0;NC_002506.1;665927;666151;+;cds;0
N16961_17025;0;NC_002506.1;666208;666498;+;cds;0
N16961_17030;0;NC_002506.1;666729;667838;+;cds;0
N16961_17035;0;NC_002506.1;667937;669037;-;cds;0
N16961_17040;0;NC_002506.1;669051;669746;-;cds;0
N16961_17045;0;NC_002506.1;669750;670508;-;cds;0
N16961_17050;0;NC_002506.1;670520;671974;-;cds;0
N16961_17055;0;NC_002506.1;672577;674748;-;cds;0
N16961_17060;0;NC_002506.1;674741;675364;-;cds;0
N16961_17065;0;NC_002506.1;675367;677196;-;cds;0
N16961_17070;0;NC_002506.1;677895;678200;-;cds;0
N16961_17075;0;NC_002506.1;678403;678801;+;cds;0
N16961_17080;0;NC_002506.1;679053;679571;+;cds;0
N16961_17085;0;NC_002506.1;679815;680480;+;cds;0
N16961_17090;0;NC_002506.1;680472;683045;-;cds;0
N16961_17095;0;NC_002506.1;683063;684157;-;cds;0
N16961_17100;0;NC_002506.1;684369;685529;-;cds;0
N16961_17105;0;NC_002506.1;685631;685936;-;cds;0
N16961_17110;0;NC_002506.1;685953;686603;-;cds;0
N16961_17115;0;NC_002506.1;686731;686841;-;cds;0
N16961_17120;0;NC_002506.1;687029;687349;+;cds;0
N16961_17125;0;NC_002506.1;687349;687498;+;cds;0
N16961_17130;0;NC_002506.1;687762;688013;+;cds;0
N16961_17135;0;NC_002506.1;688094;689611;-;cds;0
N16961_17140;0;NC_002506.1;689741;690304;-;cds;0
N16961_17145;0;NC_002506.1;690273;690596;-;cds;0
N16961_17150;0;NC_002506.1;690764;690898;-;cds;0
N16961_17155;1;NC_002506.1;690934;691092;-;cds;23.9080020082722
N16961_17160;3;NC_002506.1;691251;692894;+;cds;71.7240060248165
N16961_17165;2;NC_002506.1;692891;694201;+;cds;47.8160040165443
N16961_17170;0;NC_002506.1;694198;695439;+;cds;0
N16961_17175;0;NC_002506.1;695581;696669;-;cds;0
N16961_17180;0;NC_002506.1;696838;697272;+;cds;0
N16961_17185;0;NC_002506.1;697461;698615;+;cds;0
N16961_17190;0;NC_002506.1;698742;699530;+;cds;0
N16961_17205;0;NC_002506.1;699965;700465;-;cds;0
N16961_17210;0;NC_002506.1;700640;701545;+;cds;0
N16961_17215;2;NC_002506.1;701598;702266;-;cds;47.8160040165443
N16961_17220;2;NC_002506.1;702263;702952;-;cds;47.8160040165443
N16961_17225;0;NC_002506.1;702954;703685;-;cds;0
N16961_17230;0;NC_002506.1;703759;704502;-;cds;0
N16961_17240;0;NC_002506.1;705080;706525;-;cds;0
N16961_17245;0;NC_002506.1;706534;708192;-;cds;0
N16961_17250;0;NC_002506.1;708544;709059;+;cds;0
N16961_17255;0;NC_002506.1;709068;710075;+;cds;0
N16961_17260;0;NC_002506.1;710204;710512;+;cds;0
N16961_17265;0;NC_002506.1;710616;711350;+;cds;0
N16961_17270;1;NC_002506.1;711450;712718;-;cds;23.9080020082722
N16961_17275;0;NC_002506.1;712755;713336;-;cds;0
N16961_17280;0;NC_002506.1;713373;713492;-;cds;0
N16961_17285;0;NC_002506.1;713856;715058;+;cds;0
N16961_17290;0;NC_002506.1;715286;716707;+;cds;0
N16961_17295;0;NC_002506.1;716793;717809;-;cds;0
N16961_17300;0;NC_002506.1;718129;718869;+;cds;0
N16961_17305;0;NC_002506.1;718873;719583;+;cds;0
N16961_17310;0;NC_002506.1;719693;720622;+;cds;0
N16961_17315;0;NC_002506.1;720674;722107;-;cds;0
N16961_17320;0;NC_002506.1;722216;723382;-;cds;0
N16961_17325;2;NC_002506.1;723771;726218;-;cds;47.8160040165443
N16961_17330;0;NC_002506.1;726215;726892;-;cds;0
N16961_17335;0;NC_002506.1;726993;727490;+;cds;0
N16961_17340;0;NC_002506.1;727580;728788;+;cds;0
N16961_17345;0;NC_002506.1;728957;730840;+;cds;0
N16961_17350;0;NC_002506.1;730966;732615;+;cds;0
N16961_17355;0;NC_002506.1;732773;733402;-;cds;0
N16961_17360;0;NC_002506.1;733638;734225;+;cds;0
N16961_17365;0;NC_002506.1;734714;735778;+;cds;0
N16961_17370;0;NC_002506.1;735771;736397;-;cds;0
N16961_17375;0;NC_002506.1;736640;736948;-;cds;0
N16961_17380;0;NC_002506.1;737061;737543;+;cds;0
N16961_17385;0;NC_002506.1;737544;737837;+;cds;0
N16961_17390;0;NC_002506.1;738160;739008;+;cds;0
N16961_17395;0;NC_002506.1;739246;739467;+;cds;0
N16961_17400;0;NC_002506.1;739663;740343;-;cds;0
N16961_17405;0;NC_002506.1;740482;740988;-;cds;0
N16961_17410;0;NC_002506.1;741310;741792;+;cds;0
N16961_17415;0;NC_002506.1;741911;743215;+;cds;0
N16961_17420;0;NC_002506.1;743300;745264;-;cds;0
N16961_17425;0;NC_002506.1;745355;746347;-;cds;0
N16961_17430;0;NC_002506.1;746491;748422;-;cds;0
N16961_17435;0;NC_002506.1;748796;750832;+;cds;0
N16961_17440;0;NC_002506.1;750927;751280;-;cds;0
N16961_17445;0;NC_002506.1;751488;752324;+;cds;0
N16961_17450;0;NC_002506.1;752470;753141;-;cds;0
N16961_17455;0;NC_002506.1;753436;754986;-;cds;0
N16961_17460;0;NC_002506.1;755480;756937;+;cds;0
N16961_17465;0;NC_002506.1;757268;758695;+;cds;0
N16961_17470;0;NC_002506.1;758730;760235;+;cds;0
N16961_17475;0;NC_002506.1;760423;761352;-;cds;0
N16961_17480;0;NC_002506.1;761353;763317;-;cds;0
N16961_17485;0;NC_002506.1;763710;764270;+;cds;0
N16961_17490;0;NC_002506.1;764273;765637;+;cds;0
N16961_17495;2;NC_002506.1;765822;766112;+;cds;47.8160040165443
N16961_17500;2;NC_002506.1;766141;767733;+;cds;47.8160040165443
N16961_17505;0;NC_002506.1;767766;767972;+;cds;0
N16961_17510;0;NC_002506.1;768053;769474;-;cds;0
N16961_17515;0;NC_002506.1;769474;769890;-;cds;0
N16961_17520;0;NC_002506.1;769955;771190;-;cds;0
N16961_17525;0;NC_002506.1;771214;771735;-;cds;0
N16961_17535;0;NC_002506.1;772435;772764;-;cds;0
N16961_17540;0;NC_002506.1;772754;773548;-;cds;0
N16961_17545;0;NC_002506.1;773782;775731;+;cds;0
N16961_17550;0;NC_002506.1;775891;776808;+;cds;0
N16961_17555;0;NC_002506.1;776816;777004;+;cds;0
N16961_17560;0;NC_002506.1;777308;777886;-;cds;0
N16961_17565;0;NC_002506.1;778082;778960;+;cds;0
N16961_17570;0;NC_002506.1;779154;780050;+;cds;0
N16961_17575;0;NC_002506.1;780082;781029;-;cds;0
N16961_17580;0;NC_002506.1;781106;781678;-;cds;0
N16961_17585;0;NC_002506.1;781822;783135;-;cds;0
N16961_17590;0;NC_002506.1;783290;783694;-;cds;0
N16961_17595;0;NC_002506.1;784587;785072;+;cds;0
N16961_17600;2;NC_002506.1;785773;787257;+;cds;47.8160040165443
N16961_17605;0;NC_002506.1;787558;787782;+;cds;0
N16961_17610;0;NC_002506.1;787831;788445;-;cds;0
N16961_17615;0;NC_002506.1;788553;789875;+;cds;0
N16961_17620;0;NC_002506.1;789918;790898;-;cds;0
N16961_17625;0;NC_002506.1;791029;800820;-;cds;0
N16961_17630;0;NC_002506.1;801121;801906;-;cds;0
N16961_17635;0;NC_002506.1;802066;803145;-;cds;0
N16961_17640;0;NC_002506.1;803146;804390;-;cds;0
N16961_17645;0;NC_002506.1;804395;805138;-;cds;0
N16961_17650;0;NC_002506.1;805131;806390;-;cds;0
N16961_17655;0;NC_002506.1;806378;807061;-;cds;0
N16961_17660;0;NC_002506.1;807070;807741;-;cds;0
N16961_17665;0;NC_002506.1;808054;808977;-;cds;0
N16961_17670;0;NC_002506.1;809269;811341;+;cds;0
N16961_17675;0;NC_002506.1;811876;813114;+;cds;0
N16961_17680;0;NC_002506.1;813130;815520;+;cds;0
N16961_17685;0;NC_002506.1;815998;817278;+;cds;0
N16961_17690;0;NC_002506.1;817359;819188;-;cds;0
N16961_17695;0;NC_002506.1;819609;820262;-;cds;0
N16961_17700;0;NC_002506.1;820503;820685;+;cds;0
N16961_17705;0;NC_002506.1;821216;822166;+;cds;0
N16961_17710;0;NC_002506.1;822404;823822;+;cds;0
N16961_17715;0;NC_002506.1;823963;825543;+;cds;0
N16961_17720;0;NC_002506.1;825556;826692;+;cds;0
N16961_17725;0;NC_002506.1;826703;826804;+;cds;0
N16961_17730;0;NC_002506.1;827514;827717;+;cds;0
N16961_17735;0;NC_002506.1;827934;829256;-;cds;0
N16961_17740;0;NC_002506.1;829467;830411;+;cds;0
N16961_17745;0;NC_002506.1;830711;831787;+;cds;0
N16961_17755;0;NC_002506.1;832685;833065;+;cds;0
N16961_17760;0;NC_002506.1;833090;833485;+;cds;0
N16961_17765;0;NC_002506.1;833497;834561;+;cds;0
N16961_17770;0;NC_002506.1;834574;835683;+;cds;0
N16961_17775;0;NC_002506.1;835734;836795;+;cds;0
N16961_17780;0;NC_002506.1;837892;838923;-;cds;0
N16961_17785;0;NC_002506.1;838926;840119;-;cds;0
N16961_17790;0;NC_002506.1;840439;840750;+;cds;0
N16961_17795;0;NC_002506.1;840768;841298;+;cds;0
N16961_17800;0;NC_002506.1;841318;842037;+;cds;0
N16961_17805;0;NC_002506.1;842137;843075;+;cds;0
N16961_17810;0;NC_002506.1;843069;843452;+;cds;0
N16961_17815;0;NC_002506.1;843530;844942;-;cds;0
N16961_17820;0;NC_002506.1;845054;845401;-;cds;0
N16961_17825;0;NC_002506.1;845558;845941;-;cds;0
N16961_17830;0;NC_002506.1;846018;846764;-;cds;0
N16961_17835;0;NC_002506.1;846989;849877;+;cds;0
N16961_17840;0;NC_002506.1;850224;851726;+;cds;0
N16961_17845;0;NC_002506.1;851723;852439;+;cds;0
N16961_17850;0;NC_002506.1;852453;853901;+;cds;0
N16961_17855;0;NC_002506.1;854057;854194;+;cds;0
N16961_17860;0;NC_002506.1;854513;855376;+;cds;0
N16961_17865;0;NC_002506.1;855370;855999;+;cds;0
N16961_17870;0;NC_002506.1;856032;856868;-;cds;0
N16961_17875;0;NC_002506.1;857004;858137;-;cds;0
N16961_17880;0;NC_002506.1;858156;859508;-;cds;0
N16961_17885;0;NC_002506.1;859667;860806;-;cds;0
N16961_17890;0;NC_002506.1;860947;862683;-;cds;0
N16961_17895;0;NC_002506.1;862985;863515;-;cds;0
N16961_17900;0;NC_002506.1;863540;864043;-;cds;0
N16961_17905;0;NC_002506.1;864067;865428;-;cds;0
N16961_17910;0;NC_002506.1;865706;866440;+;cds;0
N16961_17915;0;NC_002506.1;866440;867126;+;cds;0
N16961_17920;0;NC_002506.1;867123;867539;+;cds;0
N16961_17925;0;NC_002506.1;867550;868383;+;cds;0
N16961_17930;2;NC_002506.1;868395;869426;+;cds;47.8160040165443
N16961_17935;1;NC_002506.1;869458;870204;+;cds;23.9080020082722
N16961_17940;0;NC_002506.1;870338;870799;-;cds;0
N16961_17945;0;NC_002506.1;871322;871624;+;cds;0
N16961_17950;0;NC_002506.1;871827;872426;+;cds;0
N16961_17955;0;NC_002506.1;872487;873605;-;cds;0
N16961_17960;0;NC_002506.1;873771;874379;+;cds;0
N16961_17965;0;NC_002506.1;874526;876400;+;cds;0
N16961_17970;0;NC_002506.1;876463;878280;-;cds;0
N16961_17975;0;NC_002506.1;878843;879871;+;cds;0
N16961_17980;0;NC_002506.1;879934;880977;-;cds;0
N16961_17985;0;NC_002506.1;881142;881492;+;cds;0
N16961_17990;0;NC_002506.1;881489;881998;+;cds;0
N16961_17995;0;NC_002506.1;882048;883175;-;cds;0
N16961_18000;0;NC_002506.1;883289;884224;-;cds;0
N16961_18005;0;NC_002506.1;884337;885719;-;cds;0
N16961_18010;0;NC_002506.1;886068;886280;+;cds;0
N16961_18015;0;NC_002506.1;886934;887206;+;cds;0
N16961_18020;0;NC_002506.1;887421;888356;+;cds;0
N16961_18025;0;NC_002506.1;888345;889070;-;cds;0
N16961_18030;0;NC_002506.1;889236;889871;+;cds;0
N16961_18035;0;NC_002506.1;889823;890134;+;cds;0
N16961_18040;0;NC_002506.1;890292;891218;+;cds;0
N16961_18045;0;NC_002506.1;891370;892131;+;cds;0
N16961_18050;0;NC_002506.1;892283;892771;+;cds;0
N16961_18055;0;NC_002506.1;892882;893133;+;cds;0
N16961_18065;0;NC_002506.1;893457;894347;-;cds;0
N16961_18070;0;NC_002506.1;894359;895933;-;cds;0
N16961_18075;0;NC_002506.1;896008;897189;-;cds;0
N16961_18080;0;NC_002506.1;897862;898983;+;cds;0
N16961_18085;0;NC_002506.1;899206;899727;+;cds;0
N16961_18090;0;NC_002506.1;899732;899977;+;cds;0
N16961_18095;0;NC_002506.1;900115;900723;-;cds;0
N16961_18100;0;NC_002506.1;900939;901259;+;cds;0
N16961_18105;0;NC_002506.1;901426;902100;-;cds;0
N16961_18110;0;NC_002506.1;902678;902956;-;cds;0
N16961_18115;0;NC_002506.1;903176;904051;+;cds;0
N16961_18120;0;NC_002506.1;904127;904651;-;cds;0
N16961_18125;0;NC_002506.1;904823;905839;+;cds;0
N16961_18130;0;NC_002506.1;905958;906536;-;cds;0
N16961_18135;0;NC_002506.1;906769;908202;+;cds;0
N16961_18145;0;NC_002506.1;908482;909855;-;cds;0
N16961_18150;0;NC_002506.1;910197;910805;+;cds;0
N16961_18155;0;NC_002506.1;911092;912300;+;cds;0
N16961_18160;0;NC_002506.1;912325;913248;-;cds;0
N16961_18165;1;NC_002506.1;913349;914254;+;cds;23.9080020082722
N16961_18170;0;NC_002506.1;914421;915596;+;cds;0
N16961_18175;0;NC_002506.1;915599;915880;-;cds;0
N16961_18180;0;NC_002506.1;916070;916918;+;cds;0
N16961_18185;0;NC_002506.1;917056;917343;-;cds;0
N16961_18195;0;NC_002506.1;917882;918322;+;cds;0
N16961_18200;0;NC_002506.1;918331;919608;-;cds;0
N16961_18205;0;NC_002506.1;919692;919865;+;cds;0
N16961_18210;0;NC_002506.1;919898;921526;-;cds;0
N16961_18215;0;NC_002506.1;921798;924158;-;cds;0
N16961_18220;0;NC_002506.1;924362;924856;+;cds;0
N16961_18225;0;NC_002506.1;924885;926504;+;cds;0
N16961_18230;0;NC_002506.1;926671;927402;-;cds;0
N16961_18235;0;NC_002506.1;927422;928306;-;cds;0
N16961_18240;0;NC_002506.1;928326;928970;-;cds;0
N16961_18245;0;NC_002506.1;929101;929844;-;cds;0
N16961_18250;0;NC_002506.1;929998;930897;-;cds;0
N16961_18255;0;NC_002506.1;931103;932797;+;cds;0
N16961_18260;0;NC_002506.1;932920;934056;+;cds;0
N16961_18265;0;NC_002506.1;934154;937033;+;cds;0
N16961_18270;0;NC_002506.1;937117;937944;-;cds;0
N16961_18275;0;NC_002506.1;938124;940496;+;cds;0
N16961_18280;0;NC_002506.1;940679;942235;+;cds;0
N16961_18285;0;NC_002506.1;942599;943927;+;cds;0
N16961_18290;0;NC_002506.1;944006;945226;-;cds;0
N16961_18295;0;NC_002506.1;945384;946310;-;cds;0
N16961_18300;0;NC_002506.1;946431;947087;+;cds;0
N16961_18305;0;NC_002506.1;947097;948200;+;cds;0
N16961_18310;0;NC_002506.1;948321;949292;-;cds;0
N16961_18315;0;NC_002506.1;949658;951517;+;cds;0
N16961_18320;0;NC_002506.1;951669;952373;+;cds;0
N16961_18325;0;NC_002506.1;952463;953506;-;cds;0
N16961_18330;0;NC_002506.1;953656;954231;+;cds;0
N16961_18335;0;NC_002506.1;954303;954932;-;cds;0
N16961_18340;0;NC_002506.1;955136;955966;+;cds;0
N16961_18345;0;NC_002506.1;956118;956837;+;cds;0
N16961_18350;0;NC_002506.1;956834;957151;+;cds;0
N16961_18355;0;NC_002506.1;957203;957817;-;cds;0
N16961_18360;0;NC_002506.1;957933;958391;-;cds;0
N16961_18365;0;NC_002506.1;958503;958925;+;cds;0
N16961_18370;2;NC_002506.1;959181;960176;+;cds;47.8160040165443
N16961_18375;0;NC_002506.1;960376;961233;+;cds;0
N16961_18380;0;NC_002506.1;961281;961898;+;cds;0
N16961_18390;0;NC_002506.1;962112;962579;-;cds;0
N16961_18395;0;NC_002506.1;962576;963307;-;cds;0
N16961_18400;0;NC_002506.1;963699;965132;+;cds;0
N16961_18405;0;NC_002506.1;965198;965599;-;cds;0
N16961_18410;0;NC_002506.1;965610;966083;-;cds;0
N16961_18415;0;NC_002506.1;966084;967442;-;cds;0
N16961_18420;0;NC_002506.1;967701;968144;+;cds;0
N16961_18425;0;NC_002506.1;968221;969105;-;cds;0
N16961_18430;0;NC_002506.1;969256;969615;+;cds;0
N16961_18435;0;NC_002506.1;969694;969885;+;cds;0
N16961_18440;0;NC_002506.1;969864;971684;+;cds;0
N16961_18445;0;NC_002506.1;971811;972062;-;cds;0
N16961_18450;0;NC_002506.1;972427;973227;+;cds;0
N16961_18455;0;NC_002506.1;973358;974515;-;cds;0
N16961_18460;0;NC_002506.1;974668;975504;-;cds;0
N16961_18465;0;NC_002506.1;975709;976947;-;cds;0
N16961_18470;0;NC_002506.1;977385;979349;+;cds;0
N16961_18475;0;NC_002506.1;979484;979735;+;cds;0
N16961_18480;0;NC_002506.1;980195;981550;+;cds;0
N16961_18485;0;NC_002506.1;981552;981827;+;cds;0
N16961_18490;1;NC_002506.1;981942;982349;-;cds;23.9080020082722
N16961_18495;1;NC_002506.1;982617;983993;-;cds;23.9080020082722
N16961_18500;0;NC_002506.1;984002;985981;-;cds;0
N16961_18505;0;NC_002506.1;986185;986433;+;cds;0
N16961_18510;0;NC_002506.1;986424;987581;-;cds;0
N16961_18515;0;NC_002506.1;987883;988602;+;cds;0
N16961_18520;0;NC_002506.1;988602;989399;+;cds;0
N16961_18525;0;NC_002506.1;989435;990271;+;cds;0
N16961_18530;0;NC_002506.1;990272;991168;+;cds;0
N16961_18535;0;NC_002506.1;991281;992984;+;cds;0
N16961_18540;0;NC_002506.1;993354;994298;-;cds;0
N16961_18545;0;NC_002506.1;994599;994742;+;cds;0
N16961_18555;0;NC_002506.1;994881;996830;+;cds;0
N16961_18560;0;NC_002506.1;996931;998085;+;cds;0
N16961_18565;0;NC_002506.1;998185;998715;+;cds;0
N16961_18570;0;NC_002506.1;998829;999764;+;cds;0
N16961_18575;0;NC_002506.1;999865;1000719;-;cds;0
N16961_18580;0;NC_002506.1;1000934;1001800;+;cds;0
N16961_18585;0;NC_002506.1;1001797;1002228;-;cds;0
N16961_18590;0;NC_002506.1;1002304;1003026;-;cds;0
N16961_18595;0;NC_002506.1;1003208;1003603;-;cds;0
N16961_18600;0;NC_002506.1;1003730;1004368;-;cds;0
N16961_18605;0;NC_002506.1;1004501;1005391;+;cds;0
N16961_18610;0;NC_002506.1;1005434;1007746;-;cds;0
N16961_18615;0;NC_002506.1;1008136;1008855;-;cds;0
N16961_18620;0;NC_002506.1;1009003;1009908;+;cds;0
N16961_18625;0;NC_002506.1;1010014;1010619;+;cds;0
N16961_18630;0;NC_002506.1;1010684;1011340;-;cds;0
N16961_18635;0;NC_002506.1;1011799;1013118;-;cds;0
N16961_18640;0;NC_002506.1;1013186;1015348;-;cds;0
N16961_18645;0;NC_002506.1;1016331;1017773;-;cds;0
N16961_18650;0;NC_002506.1;1017946;1018428;-;cds;0
N16961_18655;0;NC_002506.1;1018626;1020515;-;cds;0
N16961_18660;0;NC_002506.1;1020875;1021096;-;cds;0
N16961_18665;0;NC_002506.1;1021280;1022770;-;cds;0
