Chromosome;Feature_name;Start;Stop;Strand;Type;Counts;CPM;Gene;Bakta Annotation
NC_002505.1;N16961_03840;805671;806009;+;cds;0;0;fdx;ISC system 2Fe-2S type ferredoxin
NC_002505.1;N16961_03845;806058;806252;+;cds;0;0;iscX;Fe-S cluster assembly protein IscX
NC_002506.1;N16961_17655;806378;807061;-;cds;0;0;lolD;ABC-type lipoprotein export system, ATPase component
NC_002505.1;N16961_03850;806472;807761;+;cds;0;0;pepB;aminopeptidase PepB
NC_002506.1;N16961_17660;807070;807741;-;cds;0;0;;Sel1 repeat family protein
NC_002505.1;N16961_03855;807964;808392;+;cds;0;0;ndk;nucleoside-diphosphate kinase
NC_002506.1;N16961_17665;808054;808977;-;cds;0;0;ydhF;putative oxidoreductase YdhF
NC_002505.1;N16961_03860;808566;809687;+;cds;0;0;rlmN;bifunctional tRNA (adenosine(37)-C2)-methyltransferase TrmG/ribosomal RNA large subunit methyltransferase RlmN
NC_002506.1;N16961_17670;809269;811341;+;cds;0;0;amyA;alpha-amylase
NC_002505.1;N16961_03865;810001;811083;+;cds;0;0;rodZ;cytoskeleton protein RodZ
NC_002505.1;N16961_03870;811088;812218;+;cds;0;0;ispG;flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase
NC_002506.1;N16961_17675;811876;813114;+;cds;0;0;fadL;Long-chain fatty acid transport protein
NC_002505.1;N16961_03875;812274;813512;+;cds;0;0;hisS;histidine--tRNA ligase
NC_002506.1;N16961_14115;81298;82161;+;cds;0;0;pstA;phosphate ABC transporter permease PstA
NC_002506.1;N16961_17680;813130;815520;+;cds;0;0;volA;Lysophospholipase VolA
NC_002505.1;N16961_03880;813549;814163;+;cds;0;0;yfgM;Putative negative regulator of RcsB-dependent stress response, UPF0070 family
NC_002505.1;N16961_03885;814176;815336;+;cds;0;0;bamB;outer membrane protein assembly factor BamB
NC_002505.1;N16961_03890;815529;817013;+;cds;0;0;der;ribosome biogenesis GTPase Der
NC_002506.1;N16961_17685;815998;817278;+;cds;0;0;pAS;PAS domain
NC_002505.1;N16961_00010;816;2177;-;cds;0;0;mnmE;tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE
NC_002505.1;N16961_00425;81663;82445;+;cds;0;0;ubiE;bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE
NC_002505.1;N16961_03895;817067;817951;+;cds;0;0;der;ribosome biogenesis GTPase Der
NC_002506.1;N16961_17690;817359;819188;-;cds;0;0;hapA;hemagglutinin/proteinase HapA
NC_002505.1;N16961_03900;818256;818489;+;cds;0;0;;DNA ligase
NC_002505.1;N16961_03905;818470;819810;-;cds;0;0;xseA;exodeoxyribonuclease VII large subunit
NC_002506.1;N16961_17695;819609;820262;-;cds;0;0;ompW;outer membrane protein OmpW
NC_002505.1;N16961_03910;820018;821481;+;cds;0;0;guaB;IMP dehydrogenase
NC_002506.1;N16961_17700;820503;820685;+;cds;0;0;;hypothetical protein
NC_002506.1;N16961_17705;821216;822166;+;cds;0;0;pbpG;D-alanyl-D-alanine endopeptidase
NC_002505.1;N16961_03915;821588;823141;+;cds;0;0;guaA;glutamine-hydrolyzing GMP synthase
NC_002506.1;N16961_14120;82190;82945;+;cds;0;0;pstB;phosphate ABC transporter ATP-binding protein PstB
NC_002506.1;N16961_17710;822404;823822;+;cds;0;0;aRO8;DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain
NC_002505.1;N16961_03920;823398;825101;+;cds;0;0;;Chitodextrinase
NC_002506.1;N16961_17715;823963;825543;+;cds;0;0;appC;Cytochrome bd-type quinol oxidase, subunit 1
NC_002505.1;N16961_00430;82454;83077;+;cds;0;0;ubiJ;Ubiquinone biosynthesis protein UbiJ, contains SCP2 domain
NC_002505.1;N16961_03925;825292;825885;+;cds;0;0;satP;acetate uptake transporter
NC_002506.1;N16961_17720;825556;826692;+;cds;0;0;cydB;cytochrome d ubiquinol oxidase subunit II
NC_002505.1;N16961_03930;826197;827078;+;cds;0;0;vibB;vibriobactin biosynthesis bifunctional isochorismatase/aryl carrier protein VibB
NC_002506.1;N16961_17725;826703;826804;+;cds;0;0;cydX;cytochrome bd-I oxidase subunit CydX
NC_002505.1;N16961_03935;827179;828810;-;cds;0;0;vibE;(2,3-dihydroxybenzoyl)adenylate synthase
NC_002506.1;N16961_17730;827514;827717;+;cds;0;0;;hypothetical protein
NC_002506.1;N16961_17735;827934;829256;-;cds;0;0;dsdA;D-serine ammonia-lyase
NC_002505.1;N16961_03940;828821;830008;-;cds;0;0;vibC;Vibriobactin-specific isochorismate synthase
NC_002506.1;N16961_17740;829467;830411;+;cds;0;0;dsdC;DNA-binding transcriptional regulator DsdC
NC_002506.1;N16961_14125;82992;84092;-;cds;0;0;gGDEF;GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants
NC_002505.1;N16961_03945;830185;830964;+;cds;0;0;vibA;2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
NC_002506.1;N16961_17745;830711;831787;+;cds;0;0;yxeI;Penicillin V acylase or related amidase, Ntn superfamily
NC_002505.1;N16961_00435;83074;84708;+;cds;0;0;ubiB;ubiquinone biosynthesis regulatory protein kinase UbiB
NC_002505.1;N16961_03950;830976;832286;-;cds;0;0;vibH;norspermidine-2,3-dihydroxybenzoate synthase VibH
NC_002505.1;N16961_03955;832488;833447;+;cds;0;0;fepB;Fe2+-enterobactin ABC transporter substrate-binding protein
NC_002506.1;N16961_17755;832685;833065;+;cds;1;13.86809;;hypothetical protein
NC_002506.1;N16961_17760;833090;833485;+;cds;0;0;;Inclusion body protein
NC_002505.1;N16961_03960;833444;834496;+;cds;0;0;fepD;ABC-type Fe3+-siderophore transport system, permease component
NC_002506.1;N16961_17765;833497;834561;+;cds;0;0;;Non-hemolytic enterotoxin lytic component L1
NC_002505.1;N16961_03965;834475;835551;+;cds;0;0;fepG;ABC-type enterobactin transport system, permease component
NC_002506.1;N16961_17770;834574;835683;+;cds;0;0;;Non-hemolytic enterotoxin lytic component L1
NC_002505.1;N16961_03970;835668;836507;+;cds;1;13.86809;fecE;ABC-type cobalamin/Fe3+-siderophores transport system, ATPase component
NC_002506.1;N16961_17775;835734;836795;+;cds;0;0;;Non-hemolytic enterotoxin lytic component L1
NC_002505.1;N16961_03975;836510;837223;+;cds;0;0;entD;4'-phosphopantetheinyl transferase EntD (siderophore biosynthesis)
NC_002505.1;N16961_03980;837239;838159;+;cds;0;0;lysR;DNA-binding transcriptional regulator, LysR family
NC_002506.1;N16961_17780;837892;838923;-;cds;0;0;tdh;L-threonine 3-dehydrogenase
NC_002505.1;N16961_03985;838377;840359;+;cds;0;0;bDS1;Alkyl sulfatase BDS1 and related hydrolases, metallo-beta-lactamase superfamily
NC_002506.1;N16961_17785;838926;840119;-;cds;0;0;kbl;glycine C-acetyltransferase
NC_002506.1;N16961_17790;840439;840750;+;cds;0;0;hchA;Chaperone protein hchA
NC_002505.1;N16961_03990;840439;841989;-;cds;0;0;alsT;Na+/alanine symporter
NC_002506.1;N16961_17795;840768;841298;+;cds;0;0;hchA;glyoxalase III HchA
NC_002506.1;N16961_14130;84089;84556;-;cds;0;0;;Oxidoreductase
NC_002506.1;N16961_17800;841318;842037;+;cds;2;27.73617;hchA;glyoxalase III HchA
NC_002506.1;N16961_17805;842137;843075;+;cds;0;0;lysR;DNA-binding transcriptional regulator, LysR family
NC_002505.1;N16961_03995;842367;843629;-;cds;0;0;dadA;D-amino acid dehydrogenase
NC_002506.1;N16961_17810;843069;843452;+;cds;0;0;gloA;VOC family protein
NC_002506.1;N16961_17815;843530;844942;-;cds;0;0;piuB;PepSY-associated TM region
NC_002505.1;N16961_04000;843733;844665;+;cds;0;0;lysR;DNA-binding transcriptional regulator, LysR family
NC_002505.1;N16961_04005;844790;845119;+;cds;0;0;dodA;Aromatic ring-cleaving dioxygenase
NC_002506.1;N16961_17820;845054;845401;-;cds;0;0;;DUF2946 domain-containing protein
NC_002505.1;N16961_04010;845285;845557;+;cds;0;0;;hypothetical protein
NC_002506.1;N16961_17825;845558;845941;-;cds;0;0;;Soluble cytochrome b562
NC_002505.1;N16961_04020;845591;846274;-;cds;0;0;dpiA;DNA-binding response regulator DpiB of citrate/malate metabolism
NC_002506.1;N16961_17830;846018;846764;-;cds;0;0;hIS2;putative phosphatase VC_A0894
NC_002505.1;N16961_04025;846288;847985;-;cds;0;0;citA;Sensor histidine kinase DipB regulating citrate/malate metabolism
NC_002506.1;N16961_17835;846989;849877;+;cds;0;0;narQ;Signal transduction histidine kinase NarQ, nitrate/nitrite-specific
NC_002505.1;N16961_00440;84768;85016;+;cds;0;0;tatA;Sec-independent protein translocase subunit TatA
NC_002505.1;N16961_04030;848056;849357;-;cds;0;0;oadB;putative oxaloacetate decarboxylase beta chain
NC_002506.1;N16961_14135;84847;86223;-;cds;0;0;spoVV;Spore dipicolinate transporter SpoVV/YjiH/YlbJ, contains nucleoside recognition GATE domain
NC_002505.1;N16961_04035;849373;849942;-;cds;0;0;oadA;sodium-extruding oxaloacetate decarboxylase subunit alpha
NC_002505.1;N16961_04040;849954;851171;-;cds;0;0;oadA;sodium-extruding oxaloacetate decarboxylase subunit alpha
NC_002505.1;N16961_00445;85020;85421;+;cds;0;0;tatB;Sec-independent protein translocase protein TatB
NC_002506.1;N16961_17840;850224;851726;+;cds;0;0;zwf;glucose-6-phosphate dehydrogenase
NC_002505.1;N16961_04045;851190;851462;-;cds;0;0;oadG2;putative oxaloacetate decarboxylase gamma chain 2
NC_002505.1;N16961_04050;851557;852903;-;cds;0;0;;Citrate/sodium symporter
NC_002506.1;N16961_17845;851723;852439;+;cds;0;0;pgl;6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase
NC_002506.1;N16961_17850;852453;853901;+;cds;0;0;gnd;decarboxylating NADP(+)-dependent phosphogluconate dehydrogenase
NC_002505.1;N16961_04055;853180;854235;+;cds;0;0;citC;[citrate (pro-3S)-lyase] ligase
NC_002506.1;N16961_17855;854057;854194;+;cds;0;0;;hypothetical protein
NC_002505.1;N16961_04060;854287;854583;+;cds;0;0;citD;citrate lyase acyl carrier protein
NC_002506.1;N16961_17860;854513;855376;+;cds;0;0;gloB;Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II
NC_002505.1;N16961_04065;854580;855455;+;cds;0;0;citE;citrate (pro-3S)-lyase subunit beta
NC_002505.1;N16961_00450;85510;86262;+;cds;0;0;tatC;twin-arginine translocase subunit TatC
NC_002506.1;N16961_17865;855370;855999;+;cds;0;0;cxxC;putative protein-disulfide isomerase, contains CxxC motif
NC_002505.1;N16961_04070;855466;856995;+;cds;0;0;citF;citrate lyase subunit alpha
NC_002506.1;N16961_17870;856032;856868;-;cds;0;0;;Lipoprotein
NC_002506.1;N16961_13820;8563;8919;+;cds;0;0;yibL;YibL family ribosome-associated protein
NC_002505.1;N16961_04075;856992;857528;+;cds;0;0;citX;putative apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
NC_002506.1;N16961_17875;857004;858137;-;cds;0;0;glxK;Glycerate kinase
NC_002505.1;N16961_04080;857506;858447;+;cds;0;0;citG;putative 2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
NC_002506.1;N16961_17880;858156;859508;-;cds;1;13.86809;gntT;H+/gluconate symporter GntT or related permease, GntP/DsdX family
NC_002505.1;N16961_04090;858794;859192;+;cds;0;0;aCT-3;ACT domain, ACT-3 family
NC_002505.1;N16961_04095;859306;860040;+;cds;0;0;spoU;tRNA G18 (ribose-2'-O)-methylase SpoU
NC_002506.1;N16961_17885;859667;860806;-;cds;0;0;cdaR;Sugar diacid utilization regulator CdaR
NC_002505.1;N16961_04100;860219;860542;-;cds;0;0;fdxA;ferredoxin FdxA
NC_002505.1;N16961_04105;860789;862405;+;cds;0;0;;FAD-dependent dehydrogenase
NC_002506.1;N16961_17890;860947;862683;-;cds;0;0;tar;Methyl-accepting chemotaxis protein (MCP)
NC_002505.1;N16961_04110;862473;863156;-;cds;0;0;;MFS transporter
NC_002506.1;N16961_17895;862985;863515;-;cds;0;0;hutZ;heme utilization protein HutZ
NC_002505.1;N16961_04115;863379;865058;+;cds;0;0;sWIM;Uncharacterized protein, contains SWIM-type Zn finger domain
NC_002506.1;N16961_17900;863540;864043;-;cds;0;0;hutX;heme utilization cystosolic carrier protein HutX
NC_002506.1;N16961_17905;864067;865428;-;cds;0;0;hutW;heme anaerobic degradation radical SAM methyltransferase ChuW/HutW
NC_002505.1;N16961_04120;865256;865765;+;cds;0;0;;DUF3592 domain-containing protein
NC_002506.1;N16961_17910;865706;866440;+;cds;0;0;tonB;Protein TonB
NC_002505.1;N16961_00455;86574;87575;+;cds;0;0;mauG;Cytochrome c peroxidase
NC_002505.1;N16961_04125;866099;866803;-;cds;0;0;;NERD domain-containing protein
NC_002506.1;N16961_17915;866440;867126;+;cds;0;0;exbB1;Biopolymer transport protein exbB1
NC_002506.1;N16961_14140;86658;88319;-;cds;0;0;sUL1;Sulfate permease or related transporter, MFS superfamily
NC_002505.1;N16961_04130;866873;869809;-;cds;0;0;;HKD family nuclease
NC_002506.1;N16961_17920;867123;867539;+;cds;0;0;exbD1;Biopolymer transport protein exbD1
NC_002506.1;N16961_17925;867550;868383;+;cds;0;0;chuT;ABC-type hemin transport system, periplasmic component
NC_002506.1;N16961_17930;868395;869426;+;cds;0;0;fepD;ABC-type Fe3+-siderophore transport system, permease component
NC_002506.1;N16961_17935;869458;870204;+;cds;0;0;hmuV;heme ABC transporter ATP-binding protein
NC_002505.1;N16961_04135;869813;870391;-;cds;0;0;;putative methyltransferase, contains TPR repeat
NC_002506.1;N16961_17940;870338;870799;-;cds;0;0;acrR;DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA
NC_002505.1;N16961_04140;870819;871286;-;cds;0;0;xRE;DNA-binding transcriptional regulator, XRE-family HTH domain
NC_002505.1;N16961_04145;871283;872644;-;cds;0;0;hipA;Serine/threonine protein kinase HipA, toxin component of the HipAB toxin-antitoxin module
NC_002506.1;N16961_17945;871322;871624;+;cds;0;0;yfcZ;DUF406 domain-containing protein
NC_002506.1;N16961_17950;871827;872426;+;cds;0;0;;Leucine-rich repeat protein
NC_002506.1;N16961_17955;872487;873605;-;cds;0;0;;Phospholipid/glycerol acyltransferase domain-containing protein
NC_002505.1;N16961_04150;873306;873455;+;cds;0;0;;hypothetical protein
NC_002505.1;N16961_04155;873473;874225;+;cds;0;0;tnp;IS481 family transposase
NC_002506.1;N16961_17960;873771;874379;+;cds;0;0;;AraC-type DNA-binding domain-containing protein
NC_002506.1;N16961_17965;874526;876400;+;cds;0;0;mlp37;methyl-accepting chemotaxis protein Mlp37
NC_002505.1;N16961_04160;875273;876712;-;cds;0;0;aldA;Aldehyde dehydrogenase
NC_002506.1;N16961_17970;876463;878280;-;cds;0;0;ycbX;N-hydroxylaminopurine reductase subunit YcbX, contains MOSC domain
NC_002505.1;N16961_00460;87681;89036;-;cds;0;0;dinF;MATE family efflux transporter DinF
NC_002505.1;N16961_04165;877010;880015;+;cds;0;0;tagA;ToxR-activated gene A lipoprotein
NC_002506.1;N16961_17975;878843;879871;+;cds;0;0;pyrC;dihydroorotase
NC_002506.1;N16961_17980;879934;880977;-;cds;0;0;araC;AraC-type DNA-binding domain and AraC-containing proteins
NC_002505.1;N16961_04170;880128;881267;+;cds;0;0;;(pseudo) Beta/gamma crystallin 'Greek key' domain-containing protein
NC_002506.1;N16961_17985;881142;881492;+;cds;0;0;yhaH;DUF805 domain-containing protein
NC_002505.1;N16961_04175;881393;884728;+;cds;0;0;;Beta/gamma crystallin 'Greek key' domain-containing protein
NC_002506.1;N16961_17990;881489;881998;+;cds;0;0;;hypothetical protein
NC_002506.1;N16961_17995;882048;883175;-;cds;0;0;rlmC;23S rRNA (uracil(747)-C(5))-methyltransferase RlmC
NC_002506.1;N16961_18000;883289;884224;-;cds;0;0;mutK;Membrane protein MutK/YedI, may be involved in DNA repair
NC_002506.1;N16961_18005;884337;885719;-;cds;0;0;rpfG;3'3'-cGAMP-specific phosphodiesterase
NC_002505.1;N16961_04180;884725;885663;+;cds;0;0;;ATLF-like domain-containing protein
NC_002505.1;N16961_04185;885773;886267;+;cds;0;0;tpx;thiol peroxidase
NC_002506.1;N16961_18010;886068;886280;+;cds;0;0;cspV;Cold shock protein CspV
NC_002505.1;N16961_04190;886543;888405;-;cds;0;0;tcpA;negative regulator of the major pilin TcpA
NC_002506.1;N16961_14145;88657;88956;+;cds;0;0;;1,4-alpha-glucan branching enzyme
NC_002506.1;N16961_18015;886934;887206;+;cds;0;0;;hypothetical protein
NC_002505.1;N16961_00055;8873;9973;+;cds;0;0;dnaN;DNA polymerase III subunit beta
NC_002506.1;N16961_18020;887421;888356;+;cds;0;0;;putative deacylase
NC_002506.1;N16961_18025;888345;889070;-;cds;0;0;araC;AraC-type DNA-binding domain and AraC-containing proteins
NC_002505.1;N16961_04200;888846;889511;+;cds;0;0;tcpP;bitopic membrane-localized transcriptional activator TcpP
NC_002506.1;N16961_18030;889236;889871;+;cds;0;0;eamA;EamA domain-containing protein
NC_002505.1;N16961_04205;889496;889906;+;cds;0;0;tcpH;toxin-coregulated pilus (TCP) periplasmic protein TcpH
NC_002506.1;N16961_18035;889823;890134;+;cds;0;0;;hypothetical protein
NC_002506.1;N16961_18040;890292;891218;+;cds;0;0;pAS;Diguanylate cyclase
NC_002505.1;N16961_04210;890449;891123;+;cds;0;0;tcpA;toxin-coregulated pilus major pilin TcpA
NC_002505.1;N16961_00465;89116;89928;-;cds;0;0;yktD;O-Methyltransferase involved in polyketide biosynthesis
NC_002505.1;N16961_04215;891203;892495;+;cds;0;0;tcpB;toxin-coregulated pilus minor pilin TcpB
NC_002506.1;N16961_18045;891370;892131;+;cds;0;0;glpR;DeoR/GlpR family transcriptional regulator
NC_002506.1;N16961_14150;89190;90440;+;cds;0;0;lysM;Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contains LysM domain
NC_002506.1;N16961_18050;892283;892771;+;cds;0;0;yciA;Acyl-CoA hydrolase
NC_002505.1;N16961_04220;892495;892947;+;cds;0;0;tcpQ;toxin-coregulated pilus (TCP) outer membrane protein TcpQ
NC_002506.1;N16961_18055;892882;893133;+;cds;0;0;;DUF3606 domain-containing protein
NC_002505.1;N16961_04225;892950;894419;+;cds;0;0;tcpC;toxin-coregulated pilus biosynthesis outer membrane protein TcpC
NC_002506.1;N16961_18065;893457;894347;-;cds;0;0;malG;maltose ABC transporter permease MalG
NC_002506.1;N16961_18070;894359;895933;-;cds;0;0;malF;maltose ABC transporter permease MalF
NC_002505.1;N16961_04230;894412;894867;+;cds;0;0;tcpR;toxin-coregulated pilus protein TcpR
NC_002505.1;N16961_04235;894870;895691;+;cds;0;0;tcpD;toxin-coregulated pilus protein TcpD
NC_002505.1;N16961_04240;895707;896165;+;cds;0;0;tcpS;toxin-coregulated pilus (TCP) periplasmic protein TcpS
NC_002506.1;N16961_18075;896008;897189;-;cds;0;0;malE;maltose/maltodextrin ABC transporter substrate-binding protein MalE
NC_002505.1;N16961_04245;896155;897666;+;cds;0;0;tcpT;toxin-coregulated pilus (TCP) assembly ATPase
NC_002505.1;N16961_04250;897641;898663;+;cds;0;0;tcpE;toxin-coregulated pilus (TCP) inner membrane core protein TcpE
NC_002506.1;N16961_18080;897862;898983;+;cds;0;0;malK;maltose/maltodextrin ABC transporter ATP-binding protein MalK
NC_002506.1;N16961_13825;8986;11694;-;cds;0;0;malT;HTH-type transcriptional regulator MalT
NC_002505.1;N16961_04255;898673;899689;+;cds;0;0;tcpF;toxin-coregulated pilus (TCP) secreted colonization factor TcpF
NC_002506.1;N16961_18085;899206;899727;+;cds;0;0;speG;spermidine N1-acetyltransferase
NC_002506.1;N16961_18090;899732;899977;+;cds;0;0;rof;Transcriptional antiterminator Rof (Rho-off)
NC_002505.1;N16961_04260;899896;900726;+;cds;0;0;tcpN;pilus/toxin transcriptional regulator ToxT
NC_002506.1;N16961_18095;900115;900723;-;cds;0;0;eGL9;Proline 4-hydroxylase (includes Rps23 Pro-64 3,4-dihydroxylase Tpa1), contains SM-20 domain
NC_002505.1;N16961_00470;90013;90642;-;cds;0;0;lexA;transcriptional repressor LexA
NC_002505.1;N16961_04265;900726;901487;+;cds;0;0;tcpJ;toxin-coregulated pilus pre-pilin peptidase TcpJ
NC_002506.1;N16961_18100;900939;901259;+;cds;0;0;ybjQ;UPF0145 protein VC0395_0288/VC395_A0976
NC_002506.1;N16961_18105;901426;902100;-;cds;0;0;vpsT;LuxR family transcriptional regulator VpsT
NC_002505.1;N16961_04270;901494;903374;+;cds;0;0;acfB;methyl-accepting chemotaxis protein AcfB
NC_002506.1;N16961_18110;902678;902956;-;cds;0;0;ppiC;peptidylprolyl isomerase PpiC
NC_002506.1;N16961_18115;903176;904051;+;cds;0;0;cheW;Chemotaxis signal transduction protein CheW
NC_002505.1;N16961_04275;903389;904150;+;cds;0;0;acfC;accessory colonization factor AcfC
NC_002506.1;N16961_18120;904127;904651;-;cds;0;0;marR;DNA-binding transcriptional regulator, MarR family
NC_002505.1;N16961_04280;904166;904639;+;cds;0;0;yckC;Uncharacterized membrane protein YckC, RDD family
NC_002505.1;N16961_04285;904626;904799;-;cds;0;0;;hypothetical protein
NC_002506.1;N16961_18125;904823;905839;+;cds;0;0;vdcA;Diguanylate cyclase VdcA
NC_002505.1;N16961_04290;904900;905556;+;cds;0;0;;M23 family metallopeptidase
NC_002505.1;N16961_04295;905559;906206;-;cds;0;0;acfA;accessory colonization factor AcfA
NC_002506.1;N16961_14155;90558;92381;-;cds;0;0;;Cyclic di-GMP metabolism protein, combines GGDEF and EAL domains with a 6TM membrane domain
NC_002506.1;N16961_18130;905958;906536;-;cds;0;0;;Malate synthase
NC_002505.1;N16961_04300;906379;910941;+;cds;0;0;acfD;accessory colonization factor AcfD
NC_002506.1;N16961_18135;906769;908202;+;cds;0;0;hipB;Transcriptional regulator, contains XRE-family HTH domain
